               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 170,            0.016646,            0.010435,                   0,             0.91624,             0.83386,             0.89851,             0.49419,            0.020645,            0.012554,                   0,           0.0083502,           0.0083502,           0.0083502
                 171,            0.016783,            0.010404,                   0,             0.92151,             0.81602,              0.8919,              0.5017,             0.02022,            0.013475,                   0,           0.0083319,           0.0083319,           0.0083319
                 172,             0.01773,            0.010277,                   0,              0.9345,             0.83177,             0.89188,             0.49541,            0.020405,            0.013739,                   0,           0.0083136,           0.0083136,           0.0083136
                 173,            0.016516,            0.010555,                   0,             0.85263,             0.80942,             0.86487,             0.47094,            0.020456,            0.014018,                   0,           0.0082952,           0.0082952,           0.0082952
                 174,            0.016541,            0.010214,                   0,             0.91442,             0.83856,             0.89403,             0.49637,            0.020822,            0.012933,                   0,           0.0082767,           0.0082767,           0.0082767
                 175,             0.01658,            0.010278,                   0,             0.89789,             0.81166,             0.88248,              0.4912,            0.020588,            0.013774,                   0,           0.0082581,           0.0082581,           0.0082581
                 176,            0.016344,            0.010337,                   0,             0.92749,             0.77578,             0.86697,             0.48545,            0.021211,            0.014074,                   0,           0.0082394,           0.0082394,           0.0082394
                 177,            0.016557,            0.010523,                   0,             0.88934,             0.86547,             0.90223,             0.51074,            0.020138,            0.013149,                   0,           0.0082207,           0.0082207,           0.0082207
                 178,            0.016977,            0.010319,                   0,             0.92544,             0.80717,             0.87809,              0.4907,            0.020295,            0.014225,                   0,           0.0082019,           0.0082019,           0.0082019
                 179,            0.016295,            0.010206,                   0,             0.90431,             0.84753,              0.8952,             0.50252,            0.019944,            0.012979,                   0,            0.008183,            0.008183,            0.008183
                 180,            0.016374,           0.0099378,                   0,             0.93315,             0.81381,             0.89735,             0.51042,            0.019753,            0.013216,                   0,           0.0081641,           0.0081641,           0.0081641
                 181,            0.016329,            0.010481,                   0,             0.94531,             0.81384,             0.90063,              0.5168,            0.019392,            0.013148,                   0,            0.008145,            0.008145,            0.008145
                 182,            0.016181,            0.010005,                   0,             0.88806,             0.80043,             0.85526,             0.48744,            0.019557,            0.015374,                   0,           0.0081259,           0.0081259,           0.0081259
                 183,            0.016604,            0.010134,                   0,             0.90694,             0.83184,              0.8968,              0.4965,            0.020774,            0.013364,                   0,           0.0081068,           0.0081068,           0.0081068
                 184,            0.016051,            0.010363,                   0,              0.9282,             0.81159,             0.89338,             0.49517,            0.020253,            0.013339,                   0,           0.0080875,           0.0080875,           0.0080875
                 185,            0.016423,             0.01022,                   0,             0.91837,             0.83408,             0.88763,             0.51046,            0.019895,            0.013314,                   0,           0.0080682,           0.0080682,           0.0080682
                 186,            0.016017,           0.0098803,                   0,             0.92471,              0.7713,             0.85781,             0.47161,            0.020701,            0.014324,                   0,           0.0080488,           0.0080488,           0.0080488
                 187,            0.016901,            0.010343,                   0,             0.90417,             0.82504,             0.88512,             0.50084,            0.020579,            0.013795,                   0,           0.0080294,           0.0080294,           0.0080294
                 188,            0.016536,             0.01018,                   0,             0.90024,             0.80942,             0.88186,             0.50077,            0.020839,            0.013695,                   0,           0.0080099,           0.0080099,           0.0080099
                 189,            0.016413,            0.010013,                   0,             0.89052,             0.84081,             0.88909,             0.48555,            0.021132,            0.013573,                   0,           0.0079903,           0.0079903,           0.0079903
                 190,            0.015977,           0.0098609,                   0,             0.91402,             0.83857,             0.89335,             0.51305,            0.019415,            0.013716,                   0,           0.0079706,           0.0079706,           0.0079706
                 191,            0.015586,           0.0098254,                   0,             0.89881,             0.85642,             0.90118,             0.53839,            0.020028,            0.013273,                   0,           0.0079509,           0.0079509,           0.0079509
                 192,            0.016419,           0.0097973,                   0,             0.90731,             0.85592,             0.88925,             0.50893,            0.020168,            0.014242,                   0,           0.0079311,           0.0079311,           0.0079311
                 193,            0.015902,           0.0099188,                   0,              0.8901,             0.80493,             0.86747,             0.49654,            0.021164,            0.014388,                   0,           0.0079112,           0.0079112,           0.0079112
                 194,            0.016604,            0.010475,                   0,             0.91449,             0.86318,             0.90228,              0.5311,            0.019282,            0.013102,                   0,           0.0078913,           0.0078913,           0.0078913
                 195,            0.015778,           0.0099014,                   0,             0.89436,             0.85423,             0.89815,             0.51683,            0.019492,            0.013199,                   0,           0.0078713,           0.0078713,           0.0078713
                 196,            0.016263,           0.0098394,                   0,             0.90686,             0.82956,             0.88825,             0.50479,            0.020395,            0.013641,                   0,           0.0078512,           0.0078512,           0.0078512
                 197,             0.01583,            0.010197,                   0,             0.90728,             0.83371,             0.88943,             0.50963,            0.019987,            0.013629,                   0,           0.0078311,           0.0078311,           0.0078311
                 198,             0.01621,            0.010166,                   0,              0.9241,             0.84753,             0.89877,             0.50763,            0.020455,            0.013401,                   0,           0.0078109,           0.0078109,           0.0078109
                 199,            0.016021,           0.0098181,                   0,             0.91312,             0.84978,             0.89208,             0.50643,            0.020359,            0.013461,                   0,           0.0077907,           0.0077907,           0.0077907
                 200,            0.015663,            0.010045,                   0,             0.93977,             0.80493,             0.88584,             0.50031,            0.020826,            0.013896,                   0,           0.0077704,           0.0077704,           0.0077704
                 201,            0.015982,            0.010179,                   0,             0.90533,             0.83632,             0.88791,             0.51662,            0.019585,            0.013714,                   0,             0.00775,             0.00775,             0.00775
                 202,            0.015802,           0.0098179,                   0,             0.89594,              0.8139,             0.87014,             0.49652,            0.020273,             0.01431,                   0,           0.0077296,           0.0077296,           0.0077296
                 203,            0.015763,           0.0096326,                   0,             0.92838,             0.84283,             0.89425,               0.516,            0.019619,            0.013582,                   0,           0.0077091,           0.0077091,           0.0077091
                 204,            0.016223,           0.0098181,                   0,             0.92946,             0.82727,             0.89391,              0.5202,            0.019635,            0.013848,                   0,           0.0076885,           0.0076885,           0.0076885
                 205,            0.016322,            0.010059,                   0,             0.94391,             0.79372,             0.88619,             0.51684,            0.019622,            0.014232,                   0,           0.0076679,           0.0076679,           0.0076679
                 206,            0.015148,           0.0094735,                   0,             0.92467,             0.85426,             0.90883,             0.52683,            0.019652,             0.01315,                   0,           0.0076472,           0.0076472,           0.0076472
                 207,             0.01563,           0.0095866,                   0,             0.93099,             0.84753,             0.91103,             0.51901,             0.02035,            0.013063,                   0,           0.0076265,           0.0076265,           0.0076265
                 208,            0.015162,           0.0096464,                   0,             0.95315,             0.82735,             0.90389,             0.51766,            0.019576,            0.013121,                   0,           0.0076057,           0.0076057,           0.0076057
                 209,            0.015074,            0.009645,                   0,             0.92501,             0.83184,             0.89508,             0.51132,             0.01931,             0.01363,                   0,           0.0075848,           0.0075848,           0.0075848
                 210,            0.015195,           0.0096398,                   0,             0.89671,             0.85647,             0.89734,             0.51207,            0.019876,            0.013343,                   0,           0.0075639,           0.0075639,           0.0075639
                 211,            0.015281,           0.0095089,                   0,                0.95,             0.80941,             0.89345,             0.51493,            0.019019,            0.013497,                   0,            0.007543,            0.007543,            0.007543
                 212,            0.014975,           0.0096879,                   0,             0.93062,              0.8139,             0.89779,             0.51624,            0.019913,            0.013651,                   0,           0.0075219,           0.0075219,           0.0075219
                 213,             0.01557,           0.0096055,                   0,             0.88646,             0.85874,             0.89898,             0.52308,              0.0189,            0.013157,                   0,           0.0075009,           0.0075009,           0.0075009
                 214,            0.015706,           0.0096835,                   0,             0.92478,             0.82701,             0.89638,             0.52066,            0.019527,            0.014052,                   0,           0.0074797,           0.0074797,           0.0074797
                 215,            0.015046,           0.0097813,                   0,             0.88997,              0.8161,             0.87563,             0.49449,            0.019748,            0.014814,                   0,           0.0074585,           0.0074585,           0.0074585
                 216,            0.015824,           0.0097129,                   0,             0.88479,             0.86094,             0.90529,             0.51504,            0.019791,            0.013276,                   0,           0.0074373,           0.0074373,           0.0074373
                 217,            0.016025,           0.0096641,                   0,             0.89966,             0.86547,             0.90976,             0.52726,            0.018555,            0.012717,                   0,            0.007416,            0.007416,            0.007416
                 218,            0.015233,           0.0095254,                   0,             0.88567,             0.85202,             0.90036,             0.53336,            0.019266,            0.013505,                   0,           0.0073947,           0.0073947,           0.0073947
                 219,             0.01505,           0.0094098,                   0,             0.91966,             0.84753,               0.903,             0.52432,            0.019488,            0.013024,                   0,           0.0073733,           0.0073733,           0.0073733
                 220,             0.01555,           0.0095694,                   0,             0.93459,             0.83408,             0.90457,             0.52576,             0.01957,            0.013036,                   0,           0.0073518,           0.0073518,           0.0073518
                 221,            0.015521,           0.0096075,                   0,             0.88507,             0.79596,             0.85352,             0.46633,            0.020559,            0.014654,                   0,           0.0073303,           0.0073303,           0.0073303
                 222,            0.015501,           0.0096669,                   0,             0.93198,             0.86099,             0.90895,             0.52277,            0.019305,            0.012831,                   0,           0.0073088,           0.0073088,           0.0073088
                 223,            0.015449,            0.009686,                   0,             0.91785,             0.85178,             0.90103,             0.52617,             0.01917,            0.013145,                   0,           0.0072872,           0.0072872,           0.0072872
                 224,            0.015408,           0.0096366,                   0,             0.91999,             0.82496,              0.8805,              0.5188,            0.019314,            0.014756,                   0,           0.0072655,           0.0072655,           0.0072655
                 225,             0.01577,           0.0098057,                   0,             0.92199,             0.82287,             0.88098,             0.52374,            0.019288,            0.014444,                   0,           0.0072438,           0.0072438,           0.0072438
                 226,            0.015531,           0.0096494,                   0,             0.93834,             0.82063,             0.89357,             0.51786,            0.019815,            0.013311,                   0,           0.0072221,           0.0072221,           0.0072221
                 227,            0.015399,           0.0095884,                   0,             0.92326,             0.83628,             0.90002,             0.51669,            0.019993,            0.012876,                   0,           0.0072003,           0.0072003,           0.0072003
                 228,            0.015091,           0.0094731,                   0,             0.93101,             0.84753,             0.90742,             0.53397,            0.019426,            0.013404,                   0,           0.0071784,           0.0071784,           0.0071784
                 229,            0.015139,            0.009671,                   0,             0.91525,             0.84751,             0.90333,             0.52965,            0.018645,            0.012941,                   0,           0.0071566,           0.0071566,           0.0071566
                 230,            0.014915,           0.0096352,                   0,             0.90931,             0.85425,             0.89945,             0.51531,            0.019569,             0.01338,                   0,           0.0071346,           0.0071346,           0.0071346
                 231,            0.015546,           0.0094421,                   0,             0.92707,             0.86323,             0.90874,             0.51382,            0.019176,            0.012813,                   0,           0.0071127,           0.0071127,           0.0071127
                 232,            0.014835,           0.0094137,                   0,             0.90022,             0.86988,             0.90055,             0.50969,              0.0196,            0.013149,                   0,           0.0070906,           0.0070906,           0.0070906
                 233,            0.015277,           0.0096942,                   0,             0.91951,             0.84525,             0.89091,             0.51341,            0.019434,            0.013691,                   0,           0.0070686,           0.0070686,           0.0070686
                 234,            0.015464,           0.0095452,                   0,             0.92964,             0.82949,             0.90719,             0.53498,            0.019282,            0.013006,                   0,           0.0070465,           0.0070465,           0.0070465
                 235,            0.014649,            0.009077,                   0,             0.92694,             0.82498,             0.88965,             0.53341,            0.019097,            0.014603,                   0,           0.0070243,           0.0070243,           0.0070243
                 236,            0.015486,           0.0093307,                   0,             0.92783,              0.8071,             0.87704,             0.50354,            0.020413,            0.014563,                   0,           0.0070021,           0.0070021,           0.0070021
                 237,            0.014918,           0.0095942,                   0,              0.9211,             0.86771,              0.9081,             0.53023,            0.019346,            0.013154,                   0,           0.0069799,           0.0069799,           0.0069799
                 238,            0.015074,            0.009414,                   0,             0.88009,             0.87218,              0.9014,             0.52224,            0.018774,            0.013297,                   0,           0.0069576,           0.0069576,           0.0069576
                 239,            0.014681,           0.0091993,                   0,             0.90071,             0.85424,             0.90533,             0.50318,            0.019604,            0.013396,                   0,           0.0069353,           0.0069353,           0.0069353
                 240,            0.014073,           0.0092922,                   0,             0.91488,             0.84529,             0.89559,             0.51381,            0.019527,            0.013855,                   0,            0.006913,            0.006913,            0.006913
                 241,            0.014479,           0.0093248,                   0,             0.91641,             0.86323,             0.90377,             0.53885,            0.018827,             0.01359,                   0,           0.0068906,           0.0068906,           0.0068906
                 242,            0.015097,           0.0092904,                   0,             0.90043,             0.87444,             0.91082,             0.53295,             0.01927,            0.013711,                   0,           0.0068681,           0.0068681,           0.0068681
                 243,            0.014451,           0.0093198,                   0,             0.92028,             0.85419,             0.90644,              0.5351,            0.018929,            0.013034,                   0,           0.0068457,           0.0068457,           0.0068457
                 244,            0.015452,             0.00932,                   0,             0.94317,              0.8565,              0.9098,             0.52596,            0.019133,            0.012752,                   0,           0.0068232,           0.0068232,           0.0068232
                 245,             0.01479,           0.0092567,                   0,             0.93766,              0.8094,             0.88682,             0.51401,            0.019454,            0.014128,                   0,           0.0068006,           0.0068006,           0.0068006
                 246,            0.014817,           0.0094574,                   0,             0.91062,             0.84524,             0.90818,              0.5277,             0.01937,            0.013724,                   0,           0.0067781,           0.0067781,           0.0067781
                 247,            0.014572,           0.0090379,                   0,             0.94236,             0.84305,             0.91342,             0.53409,            0.019686,            0.013266,                   0,           0.0067555,           0.0067555,           0.0067555
                 248,            0.014653,           0.0090677,                   0,             0.95556,             0.77578,             0.89242,              0.5157,            0.019692,            0.015019,                   0,           0.0067328,           0.0067328,           0.0067328
                 249,            0.014307,           0.0092477,                   0,             0.90009,             0.84978,             0.90223,             0.51948,            0.019368,            0.014519,                   0,           0.0067101,           0.0067101,           0.0067101
                 250,            0.014872,           0.0093934,                   0,             0.91268,             0.86771,             0.91179,             0.52974,             0.01917,            0.013247,                   0,           0.0066874,           0.0066874,           0.0066874
                 251,            0.014392,           0.0093015,                   0,             0.93862,             0.82282,             0.90427,             0.51729,            0.019291,            0.013671,                   0,           0.0066647,           0.0066647,           0.0066647
                 252,            0.014159,           0.0092504,                   0,             0.96305,             0.81809,              0.9086,             0.53379,            0.019196,            0.013539,                   0,           0.0066419,           0.0066419,           0.0066419
                 253,            0.014724,           0.0094378,                   0,             0.93327,             0.84753,             0.90735,             0.52271,             0.01957,            0.013524,                   0,           0.0066191,           0.0066191,           0.0066191
                 254,            0.014996,           0.0091702,                   0,             0.91132,             0.82947,             0.88367,              0.4976,            0.020327,            0.014867,                   0,           0.0065963,           0.0065963,           0.0065963
                 255,            0.015006,           0.0092751,                   0,             0.91414,             0.88322,             0.91564,               0.525,            0.019283,            0.013244,                   0,           0.0065734,           0.0065734,           0.0065734
                 256,            0.014835,           0.0090484,                   0,             0.89666,             0.85605,             0.90493,             0.51781,            0.019326,            0.013772,                   0,           0.0065505,           0.0065505,           0.0065505
                 257,            0.015092,           0.0091897,                   0,             0.91821,             0.88099,             0.91329,             0.53174,            0.019483,            0.013213,                   0,           0.0065276,           0.0065276,           0.0065276
                 258,            0.013942,           0.0092645,                   0,             0.89699,             0.87892,             0.90855,             0.53191,            0.019135,            0.013263,                   0,           0.0065046,           0.0065046,           0.0065046
                 259,            0.014318,           0.0091283,                   0,             0.92145,             0.84305,             0.90823,             0.53246,            0.019018,            0.013514,                   0,           0.0064816,           0.0064816,           0.0064816
                 260,            0.014894,           0.0091512,                   0,             0.91224,             0.86323,             0.91371,             0.54296,            0.018664,            0.013386,                   0,           0.0064586,           0.0064586,           0.0064586
                 261,            0.014655,           0.0090664,                   0,             0.94286,              0.8139,             0.89852,              0.5212,            0.019801,            0.013871,                   0,           0.0064356,           0.0064356,           0.0064356
                 262,            0.014407,           0.0093611,                   0,             0.91271,             0.86771,             0.90799,             0.53491,            0.018747,            0.013138,                   0,           0.0064125,           0.0064125,           0.0064125
                 263,            0.014063,           0.0092427,                   0,             0.93344,             0.84978,             0.91122,             0.53272,            0.019516,            0.013271,                   0,           0.0063895,           0.0063895,           0.0063895
                 264,            0.014595,           0.0091163,                   0,             0.92565,             0.86536,             0.90557,             0.52548,            0.019572,            0.013828,                   0,           0.0063663,           0.0063663,           0.0063663
                 265,            0.014555,           0.0089478,                   0,              0.9361,             0.85406,             0.90549,             0.52242,            0.019481,            0.013471,                   0,           0.0063432,           0.0063432,           0.0063432
                 266,            0.014003,           0.0091751,                   0,             0.92434,             0.87659,             0.91632,             0.54413,            0.019014,            0.013194,                   0,           0.0063201,           0.0063201,           0.0063201
                 267,             0.01443,           0.0091431,                   0,             0.93811,             0.84965,             0.91495,             0.54043,            0.018947,            0.013568,                   0,           0.0062969,           0.0062969,           0.0062969
                 268,            0.014339,           0.0089285,                   0,             0.91447,             0.86302,             0.90633,             0.53636,             0.01864,            0.013985,                   0,           0.0062737,           0.0062737,           0.0062737
                 269,            0.014044,           0.0086705,                   0,              0.9429,             0.85202,             0.90894,             0.53875,             0.01916,            0.013895,                   0,           0.0062505,           0.0062505,           0.0062505
                 270,             0.01442,           0.0089144,                   0,             0.91722,             0.86952,             0.91102,              0.5305,            0.019347,            0.013647,                   0,           0.0062272,           0.0062272,           0.0062272
                 271,             0.01437,           0.0090975,                   0,             0.92752,             0.86076,             0.91107,             0.52828,            0.019257,            0.013583,                   0,            0.006204,            0.006204,            0.006204
                 272,            0.014681,           0.0088536,                   0,             0.94124,             0.82735,              0.9011,             0.53107,            0.018878,            0.014326,                   0,           0.0061807,           0.0061807,           0.0061807
                 273,            0.014702,           0.0094045,                   0,             0.93589,             0.81827,             0.89526,             0.52114,            0.018987,            0.013967,                   0,           0.0061574,           0.0061574,           0.0061574
                 274,             0.01407,           0.0088424,                   0,             0.92058,             0.83167,             0.90037,             0.53324,            0.019019,            0.014298,                   0,           0.0061341,           0.0061341,           0.0061341
                 275,            0.014346,           0.0090991,                   0,             0.91322,             0.82735,             0.90497,             0.53563,            0.019134,            0.013495,                   0,           0.0061107,           0.0061107,           0.0061107
                 276,            0.013722,           0.0090432,                   0,             0.93258,             0.83857,              0.9133,             0.54754,            0.018464,            0.013078,                   0,           0.0060874,           0.0060874,           0.0060874
                 277,            0.013479,           0.0090151,                   0,             0.90757,             0.85863,             0.90808,             0.55317,            0.018131,            0.013561,                   0,            0.006064,            0.006064,            0.006064
                 278,            0.014156,           0.0087875,                   0,              0.9195,             0.84513,             0.90324,             0.55289,            0.018354,            0.013623,                   0,           0.0060406,           0.0060406,           0.0060406
                 279,            0.013509,           0.0087918,                   0,             0.92193,             0.84753,             0.90561,              0.5434,            0.018564,            0.013855,                   0,           0.0060172,           0.0060172,           0.0060172
                 280,            0.013495,           0.0089232,                   0,             0.90813,             0.86547,             0.90607,             0.53856,            0.019026,            0.013837,                   0,           0.0059938,           0.0059938,           0.0059938
                 281,            0.014023,           0.0091404,                   0,              0.9264,             0.84753,             0.90609,              0.5503,            0.018416,            0.013747,                   0,           0.0059704,           0.0059704,           0.0059704
                 282,            0.013629,            0.009076,                   0,              0.9197,             0.84749,             0.90557,             0.54005,            0.018948,            0.013898,                   0,           0.0059469,           0.0059469,           0.0059469
                 283,            0.014091,           0.0091687,                   0,             0.93068,             0.84305,             0.90418,             0.53508,            0.019251,            0.013831,                   0,           0.0059235,           0.0059235,           0.0059235
                 284,             0.01367,           0.0089416,                   0,             0.90643,             0.84704,             0.89855,             0.54197,             0.01897,            0.014401,                   0,              0.0059,              0.0059,              0.0059
                 285,            0.014956,           0.0092917,                   0,             0.93633,             0.82511,             0.89955,             0.52772,            0.019302,            0.014165,                   0,           0.0058766,           0.0058766,           0.0058766
                 286,            0.014416,            0.008926,                   0,             0.91026,             0.84305,             0.89619,             0.52793,            0.019528,            0.014319,                   0,           0.0058531,           0.0058531,           0.0058531
                 287,            0.013832,           0.0088715,                   0,             0.91606,              0.8564,             0.90763,              0.5405,            0.018948,            0.014251,                   0,           0.0058296,           0.0058296,           0.0058296
                 288,            0.014073,           0.0088325,                   0,             0.92973,             0.86323,              0.9072,             0.55634,            0.018655,            0.014176,                   0,           0.0058061,           0.0058061,           0.0058061
                 289,            0.014385,           0.0089536,                   0,             0.91574,             0.85426,             0.89486,             0.53235,            0.018749,            0.014225,                   0,           0.0057826,           0.0057826,           0.0057826
                 290,            0.013703,            0.008985,                   0,              0.9082,             0.86771,             0.89687,             0.52695,            0.019088,             0.01413,                   0,            0.005759,            0.005759,            0.005759
                 291,            0.014066,           0.0089075,                   0,             0.91747,             0.84747,              0.8997,             0.53522,            0.018593,            0.013978,                   0,           0.0057355,           0.0057355,           0.0057355
                 292,             0.01421,           0.0090537,                   0,             0.90802,             0.86322,             0.90269,             0.53365,            0.018665,            0.013431,                   0,            0.005712,            0.005712,            0.005712
                 293,            0.013795,           0.0086975,                   0,             0.92736,             0.85873,             0.89699,             0.52871,            0.019193,            0.014019,                   0,           0.0056884,           0.0056884,           0.0056884
                 294,            0.014043,           0.0088369,                   0,             0.92815,             0.87444,             0.90159,             0.53661,            0.018807,            0.013882,                   0,           0.0056649,           0.0056649,           0.0056649
                 295,            0.013653,           0.0086566,                   0,             0.92693,             0.84305,             0.89966,             0.54208,             0.01886,            0.014267,                   0,           0.0056413,           0.0056413,           0.0056413
                 296,            0.013556,           0.0089063,                   0,             0.91164,              0.8565,             0.90326,             0.54205,             0.01899,            0.013975,                   0,           0.0056178,           0.0056178,           0.0056178
                 297,            0.014065,           0.0088767,                   0,             0.91169,             0.85642,             0.90143,             0.54632,              0.0187,            0.013896,                   0,           0.0055942,           0.0055942,           0.0055942
                 298,            0.014028,           0.0087949,                   0,             0.90283,             0.85418,             0.89695,             0.53835,            0.019261,            0.014386,                   0,           0.0055707,           0.0055707,           0.0055707
                 299,            0.013325,            0.008593,                   0,             0.92047,             0.85638,             0.90619,             0.54879,            0.018574,            0.013927,                   0,           0.0055471,           0.0055471,           0.0055471
                 300,            0.013724,             0.00874,                   0,             0.90477,             0.83408,             0.88968,             0.52899,            0.019184,            0.014834,                   0,           0.0055236,           0.0055236,           0.0055236
                 301,             0.01339,           0.0087369,                   0,             0.93557,             0.84753,             0.90394,             0.55363,            0.018403,             0.01423,                   0,              0.0055,              0.0055,              0.0055
                 302,            0.014343,           0.0087294,                   0,             0.92536,             0.83408,             0.90029,             0.54972,            0.018299,             0.01452,                   0,           0.0054764,           0.0054764,           0.0054764
                 303,            0.013277,           0.0086783,                   0,             0.94615,             0.82727,             0.90523,             0.53717,            0.018514,            0.013757,                   0,           0.0054529,           0.0054529,           0.0054529
                 304,            0.013288,           0.0088359,                   0,             0.92658,             0.82062,             0.89532,              0.5418,            0.018585,            0.014476,                   0,           0.0054293,           0.0054293,           0.0054293
                 305,            0.013948,           0.0087455,                   0,             0.90511,             0.83408,              0.8963,             0.53619,            0.018237,             0.01436,                   0,           0.0054058,           0.0054058,           0.0054058
                 306,            0.013687,           0.0087151,                   0,             0.92145,             0.84305,             0.90205,              0.5367,             0.01849,            0.014026,                   0,           0.0053822,           0.0053822,           0.0053822
                 307,            0.014368,           0.0085416,                   0,              0.9225,             0.85403,             0.90658,             0.54803,            0.018524,            0.013798,                   0,           0.0053587,           0.0053587,           0.0053587
                 308,            0.013704,           0.0088233,                   0,             0.89783,             0.86996,             0.90362,             0.54805,            0.018134,            0.014405,                   0,           0.0053351,           0.0053351,           0.0053351
                 309,            0.013294,           0.0086756,                   0,             0.91739,             0.84753,              0.9076,             0.54847,            0.018342,            0.014007,                   0,           0.0053116,           0.0053116,           0.0053116
                 310,            0.013502,           0.0087114,                   0,             0.90887,              0.8722,             0.90548,             0.54888,             0.01811,            0.013692,                   0,            0.005288,            0.005288,            0.005288
                 311,            0.013388,           0.0084924,                   0,             0.88459,             0.87644,             0.90294,             0.54826,            0.019079,            0.013839,                   0,           0.0052645,           0.0052645,           0.0052645
                 312,            0.013716,           0.0086445,                   0,             0.90794,             0.86323,             0.89586,             0.53776,             0.01891,            0.014083,                   0,            0.005241,            0.005241,            0.005241
                 313,            0.013149,           0.0086911,                   0,             0.92712,              0.8565,             0.90394,              0.5434,             0.01872,            0.014101,                   0,           0.0052174,           0.0052174,           0.0052174
                 314,            0.013521,           0.0086855,                   0,             0.90945,              0.8565,             0.89976,             0.53583,            0.018742,            0.014474,                   0,           0.0051939,           0.0051939,           0.0051939
                 315,            0.012942,           0.0084798,                   0,             0.93069,             0.84297,             0.90267,             0.54509,            0.018947,            0.014402,                   0,           0.0051704,           0.0051704,           0.0051704
                 316,            0.013334,            0.008791,                   0,             0.93934,             0.83632,             0.90666,             0.55516,            0.018132,            0.014294,                   0,           0.0051469,           0.0051469,           0.0051469
                 317,            0.013266,           0.0087744,                   0,             0.91448,             0.86313,             0.91173,             0.55438,            0.018285,            0.013947,                   0,           0.0051234,           0.0051234,           0.0051234
                 318,             0.01409,           0.0089006,                   0,             0.93826,              0.8519,             0.90915,              0.5546,             0.01786,            0.014034,                   0,              0.0051,              0.0051,              0.0051
                 319,            0.013718,           0.0088649,                   0,             0.92628,             0.84513,             0.90246,             0.55054,            0.018275,            0.014245,                   0,           0.0050765,           0.0050765,           0.0050765
                 320,            0.013208,           0.0085294,                   0,             0.93365,             0.85202,             0.90527,             0.55324,            0.017976,               0.014,                   0,           0.0050531,           0.0050531,           0.0050531
                 321,            0.013272,           0.0086897,                   0,             0.90462,             0.87192,             0.90279,             0.54775,            0.018606,            0.014009,                   0,           0.0050296,           0.0050296,           0.0050296
                 322,            0.013886,           0.0086944,                   0,              0.9193,              0.8429,             0.89196,             0.53777,            0.018746,            0.014426,                   0,           0.0050062,           0.0050062,           0.0050062
                 323,            0.013858,           0.0085417,                   0,             0.92045,              0.8565,             0.90027,             0.54457,            0.018503,            0.013403,                   0,           0.0049828,           0.0049828,           0.0049828
                 324,            0.013466,           0.0084034,                   0,             0.93795,             0.84753,             0.90253,             0.54663,            0.018283,            0.013584,                   0,           0.0049594,           0.0049594,           0.0049594
                 325,            0.013805,           0.0086652,                   0,             0.90424,             0.84686,              0.8948,             0.53427,            0.018812,            0.014484,                   0,            0.004936,            0.004936,            0.004936
                 326,            0.014441,           0.0087882,                   0,              0.9123,             0.86304,             0.90173,             0.54704,            0.018687,            0.014614,                   0,           0.0049126,           0.0049126,           0.0049126
                 327,             0.01386,           0.0086478,                   0,             0.93499,             0.83847,             0.90629,              0.5519,            0.018425,            0.014108,                   0,           0.0048893,           0.0048893,           0.0048893
                 328,            0.013437,           0.0084389,                   0,             0.91746,             0.84737,             0.90147,             0.54629,            0.018529,            0.014296,                   0,           0.0048659,           0.0048659,           0.0048659
                 329,            0.013505,           0.0087181,                   0,             0.93974,             0.84081,             0.90279,             0.55088,            0.018126,            0.014154,                   0,           0.0048426,           0.0048426,           0.0048426
                 330,            0.013598,           0.0085282,                   0,             0.91916,             0.84305,             0.90548,             0.54294,            0.018387,            0.014014,                   0,           0.0048193,           0.0048193,           0.0048193
                 331,            0.013164,           0.0084353,                   0,             0.92444,             0.85202,             0.90384,             0.54461,            0.018266,             0.01419,                   0,            0.004796,            0.004796,            0.004796
                 332,            0.012799,           0.0082667,                   0,               0.925,             0.83184,             0.90513,             0.55788,             0.01789,            0.014183,                   0,           0.0047728,           0.0047728,           0.0047728
                 333,             0.01255,           0.0083333,                   0,             0.92498,             0.82931,             0.89553,             0.55328,            0.018239,            0.014988,                   0,           0.0047495,           0.0047495,           0.0047495
                 334,             0.01227,           0.0082193,                   0,             0.91718,             0.82287,             0.88772,             0.54099,            0.018458,            0.015456,                   0,           0.0047263,           0.0047263,           0.0047263
                 335,            0.013141,           0.0084493,                   0,             0.91455,             0.84081,             0.90002,             0.54828,            0.018188,            0.014796,                   0,           0.0047031,           0.0047031,           0.0047031
                 336,            0.012474,           0.0082436,                   0,             0.92028,             0.85419,             0.90775,             0.55185,            0.018197,            0.014352,                   0,           0.0046799,           0.0046799,           0.0046799
                 337,             0.01311,            0.008326,                   0,             0.91924,             0.86766,             0.91395,             0.55903,            0.017812,            0.014155,                   0,           0.0046568,           0.0046568,           0.0046568
                 338,            0.012985,           0.0083187,                   0,              0.9186,             0.86099,             0.90679,             0.54965,            0.017507,            0.014332,                   0,           0.0046337,           0.0046337,           0.0046337
                 339,            0.013152,           0.0085954,                   0,             0.93249,             0.83625,             0.89707,             0.54511,            0.017607,            0.014363,                   0,           0.0046105,           0.0046105,           0.0046105
